timestamp,a100(t),tg_a100(t),ch_a100(t)
0.0,0.002058182,1.8,2.6
0.02879441036767162,0.002058181990658447,1.7999924016522566,2.600000142458853
0.04798034403342676,0.0020581819852269925,1.7999827050775803,2.600000037401515
0.08206572588069859,0.0020581819770453882,1.7999563466698252,2.5999992738291446
0.12497615596001363,0.0020581819691734764,1.7999105138917413,2.599997070586059
0.1985184609857994,0.0020581819601946027,1.7998116224148626,2.5999901091443114
0.3425373069289106,0.0020581819357005523,1.7995850244315856,2.599968048066465
0.7202416111493539,0.0020581813802068106,1.798960390506273,2.5998934842063965
1.4242708858844986,0.0020581779165858836,1.7978645564796232,2.599761009470121
2.8111747146076698,0.0020581718053504644,1.796001647470806,2.5995419619430513
5.549262440845279,0.002058170981350242,1.7932386506135132,2.5992217205687416
9.711083680826306,0.0020581755533818436,1.790570844492984,2.5989147152499954
15.198109389283863,0.002058179541613039,1.7885885034220286,2.598686813728454
22.872955446218082,0.0020581819619220083,1.7871887656506635,2.5985257208819945
33.63845186606193,0.002058183209625136,1.7863616085363987,2.5984304413920283
49.0095872073596,0.0020581837399144447,1.785991662810472,2.5983878126401874
70.64698407573013,0.0020581838882628707,1.785887125766292,2.598375765679717
80.0,0.002058183902147326,1.7858773425474115,2.5983746382249087
