timestamp,a100(t),tg_a100(t),ch_a100(t)
0.0,0.0002058182,1.8,2.6
0.013313274583782274,0.001009473490598435,3.7199699001235875,4.390001683136216
0.02004990304978705,0.0014037439978047527,4.545442145283318,4.866244728665583
0.028306675828109605,0.0018753395595227944,5.383497602940833,5.1762860525960965
0.03656344860643216,0.0023334402870252304,5.923926048856417,5.347737746045886
0.04229289824306562,0.0026430030771443422,6.027658399712346,5.43684699571899
0.04691622157909538,0.0028876845280610937,5.959164064355916,5.5009207783622145
0.051722904158028535,0.003137139327089514,5.820993297276439,5.56310517933787
0.05890182959169882,0.003500216583082595,5.587541156884191,5.650524169745487
0.0660807550253691,0.0038517930108652202,5.358971973959032,5.733413872195738
0.07573385929810941,0.004306245334004891,5.069977509645313,5.839539416877759
0.08924427585398131,0.004906912519726419,4.700563520598249,5.979844053946901
0.11354066868468633,0.005883972689254188,4.128274850736944,6.213261211982347
0.14029663836430095,0.006811010481606666,3.614682402490209,6.4493243540021785
0.17507783189890846,0.0077981327814273605,3.0941855747406026,6.733406586380777
0.21807630756828986,0.008716275902827308,2.6264001602788487,7.061230350032547
0.27167291797665194,0.009475973872598903,2.2355641479263904,7.447781617060294
0.3380941811664125,0.009978721458372352,1.9415846358989974,7.906978195014779
0.4195327659501259,0.0101726660721109,1.7458279381925694,8.451226333488792
0.5189565854238893,0.01009011743891103,1.6300948728619327,9.092735586960975
0.6414586864527035,0.009836569361759568,1.5685286514003751,9.846004670296054
0.7937237617005639,0.009555009706186328,1.5399310413782519,10.71741309312212
0.9791597318785926,0.009382425853729705,1.531572293189045,11.67673890382931
1.197995582739966,0.009390971460316623,1.5367451532478515,12.673313553533953
1.4566805364887636,0.009593920602223005,1.552284861161688,13.689870497023776
1.7678313153028404,0.00999694724002559,1.5768737914173596,14.730043533067493
2.154794561051224,0.01062646201282326,1.6100864923308096,15.818475541666086
2.6686188550277095,0.01155971123459797,1.6525351781656936,17.017429696265204
3.409403411917012,0.012935439553243794,1.7044715279933065,18.40890968591516
4.208381011513668,0.014324494489939391,1.746880904601591,19.591263686035692
5.135642139084666,0.01572499516775261,1.7812332900670953,20.650093322572907
6.227105932232826,0.017052481483331522,1.8067845923859247,21.564477759851506
7.530583723386715,0.01822336817104788,1.8234823786991359,22.310995912693357
9.12201020472136,0.019172022136223318,1.831832610422343,22.878328045366363
11.132267838675107,0.019861879143969658,1.8326845981998527,23.27066296845053
13.804602526033527,0.020292963750502845,1.8271398439085726,23.507011984655357
17.393178485255252,0.020498196990392122,1.8172990818892922,23.616552906581237
21.960432516647412,0.020564539399800595,1.8067808639140863,23.650832908707404
28.186842642756414,0.020579700958161657,1.7974770001279086,23.657869742451645
37.07254332965669,0.020581663453576874,1.7908017967458405,23.65816275201552
49.14348362451052,0.020581810271440425,1.7874031385866032,23.65785722962014
64.6929622661489,0.02058183297957028,1.7862097870860614,23.657734518788416
80.0,0.02058183773050881,1.7859470677353702,23.657707367405752
